Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,1309
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,1282
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,3500
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,2999
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,2326
2024-01-01,1,Ciutat Vella,1,el Raval,3,1006,1617
2024-01-01,1,Ciutat Vella,1,el Raval,3,1007,2003
2024-01-01,1,Ciutat Vella,1,el Raval,4,1008,3203
2024-01-01,1,Ciutat Vella,1,el Raval,4,1009,2117
2024-01-01,1,Ciutat Vella,1,el Raval,4,1010,2449
2024-01-01,1,Ciutat Vella,1,el Raval,5,1011,3091
2024-01-01,1,Ciutat Vella,1,el Raval,5,1012,1914
2024-01-01,1,Ciutat Vella,1,el Raval,5,1013,1471
2024-01-01,1,Ciutat Vella,1,el Raval,6,1014,1786
2024-01-01,1,Ciutat Vella,1,el Raval,6,1015,2334
2024-01-01,1,Ciutat Vella,1,el Raval,6,1016,2089
2024-01-01,1,Ciutat Vella,1,el Raval,6,1017,2523
2024-01-01,1,Ciutat Vella,1,el Raval,7,1018,1550
2024-01-01,1,Ciutat Vella,1,el Raval,7,1019,2827
2024-01-01,1,Ciutat Vella,1,el Raval,7,1020,2325
2024-01-01,1,Ciutat Vella,1,el Raval,8,1021,2219
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,1749
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,2040
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,1377
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,13115
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,1522
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,1939
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,1449
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,2484
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,1547
2024-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,1735
2024-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,1088
2024-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,972
2024-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,1187
2024-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,1191
2024-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,1284
2024-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,1461
2024-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,1310
2024-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,1080
2024-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,1475
2024-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,1743
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,1637
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,1462
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,1971
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,1860
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,1743
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,2097
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,1521
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,1604
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,1763
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,2396
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,1848
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,1274
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,1297
2024-01-01,2,Eixample,5,el Fort Pienc,20,2001,1351
2024-01-01,2,Eixample,5,el Fort Pienc,20,2002,6059
2024-01-01,2,Eixample,5,el Fort Pienc,20,2003,1180
2024-01-01,2,Eixample,5,el Fort Pienc,20,2004,1494
2024-01-01,2,Eixample,5,el Fort Pienc,20,2005,2051
2024-01-01,2,Eixample,5,el Fort Pienc,20,2006,1661
2024-01-01,2,Eixample,5,el Fort Pienc,20,2007,1209
2024-01-01,2,Eixample,5,el Fort Pienc,20,2008,1945
2024-01-01,2,Eixample,5,el Fort Pienc,20,2009,1794
2024-01-01,2,Eixample,5,el Fort Pienc,21,2010,1235
2024-01-01,2,Eixample,5,el Fort Pienc,21,2011,1145
2024-01-01,2,Eixample,5,el Fort Pienc,21,2012,1604
2024-01-01,2,Eixample,5,el Fort Pienc,21,2013,1163
2024-01-01,2,Eixample,5,el Fort Pienc,22,2014,1371
2024-01-01,2,Eixample,5,el Fort Pienc,22,2015,1608
2024-01-01,2,Eixample,5,el Fort Pienc,22,2016,1861
2024-01-01,2,Eixample,5,el Fort Pienc,22,2017,1950
2024-01-01,2,Eixample,5,el Fort Pienc,22,2018,1863
2024-01-01,2,Eixample,5,el Fort Pienc,22,2019,1969
2024-01-01,2,Eixample,5,el Fort Pienc,22,2020,1606
2024-01-01,2,Eixample,6,la Sagrada Família,23,2021,1529
2024-01-01,2,Eixample,6,la Sagrada Família,23,2022,1345
2024-01-01,2,Eixample,6,la Sagrada Família,23,2023,1033
2024-01-01,2,Eixample,6,la Sagrada Família,23,2024,1175
2024-01-01,2,Eixample,6,la Sagrada Família,24,2025,1134
2024-01-01,2,Eixample,6,la Sagrada Família,24,2026,2074
2024-01-01,2,Eixample,6,la Sagrada Família,24,2027,2143
2024-01-01,2,Eixample,6,la Sagrada Família,24,2028,2073
2024-01-01,2,Eixample,6,la Sagrada Família,24,2029,1246
2024-01-01,2,Eixample,6,la Sagrada Família,24,2030,1413
2024-01-01,2,Eixample,6,la Sagrada Família,24,2031,1036
2024-01-01,2,Eixample,6,la Sagrada Família,24,2032,1223
2024-01-01,2,Eixample,6,la Sagrada Família,25,2033,1177
2024-01-01,2,Eixample,6,la Sagrada Família,25,2034,1211
2024-01-01,2,Eixample,6,la Sagrada Família,25,2035,1339
2024-01-01,2,Eixample,6,la Sagrada Família,25,2036,1215
2024-01-01,2,Eixample,6,la Sagrada Família,25,2037,1144
2024-01-01,2,Eixample,6,la Sagrada Família,25,2038,1528
2024-01-01,2,Eixample,6,la Sagrada Família,25,2039,1876
2024-01-01,2,Eixample,6,la Sagrada Família,25,2040,1783
2024-01-01,2,Eixample,6,la Sagrada Família,26,2041,1693
2024-01-01,2,Eixample,6,la Sagrada Família,26,2042,1708
2024-01-01,2,Eixample,6,la Sagrada Família,26,2043,1514
2024-01-01,2,Eixample,6,la Sagrada Família,26,2044,1326
2024-01-01,2,Eixample,6,la Sagrada Família,26,2045,1169
2024-01-01,2,Eixample,6,la Sagrada Família,26,2046,2002
2024-01-01,2,Eixample,6,la Sagrada Família,26,2047,1991
2024-01-01,2,Eixample,6,la Sagrada Família,26,2048,1311
2024-01-01,2,Eixample,6,la Sagrada Família,27,2049,2087
2024-01-01,2,Eixample,6,la Sagrada Família,27,2050,1686
2024-01-01,2,Eixample,6,la Sagrada Família,27,2051,1926
2024-01-01,2,Eixample,6,la Sagrada Família,27,2052,1824
2024-01-01,2,Eixample,6,la Sagrada Família,27,2053,1899
2024-01-01,2,Eixample,6,la Sagrada Família,27,2054,1992
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,1837
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,1540
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,1254
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,1449
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,1736
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,1683
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,1384
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,1579
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,1226
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,1298
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,1817
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,1757
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,1715
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,1696
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,1417
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,1269
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,1634
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,1249
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,1695
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,1291
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,1213
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,1671
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,1810
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,1428
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,1487
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,1606
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,2170
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,1002
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,1974
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,2116
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,1487
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,1408
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,1414
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,1689
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,1876
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,1801
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,2807
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,1780
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,1694
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,1512
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,1574
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,1439
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,1120
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,1517
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,1566
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,1376
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,2236
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,1369
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,1687
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,1203
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,2204
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,1469
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,1639
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,1631
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,2194
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,1912
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,1914
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,1304
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,2279
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,1690
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,1402
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,966
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,1209
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,1421
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,1258
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,1150
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,1260
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,1040
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,1150
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,1134
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,1643
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,1442
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,1288
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,1320
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,1536
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,1106
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,1131
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,1004
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,875
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,1468
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,2111
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,879
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,1505
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,1966
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,1694
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,1907
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,1225
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,1972
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,1562
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,1543
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,1238
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,1235
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,2117
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,1568
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,1875
2024-01-01,2,Eixample,10,Sant Antoni,51,2150,1548
2024-01-01,2,Eixample,10,Sant Antoni,51,2151,1496
2024-01-01,2,Eixample,10,Sant Antoni,51,2152,1251
2024-01-01,2,Eixample,10,Sant Antoni,51,2153,1411
2024-01-01,2,Eixample,10,Sant Antoni,51,2154,1062
2024-01-01,2,Eixample,10,Sant Antoni,51,2155,1858
2024-01-01,2,Eixample,10,Sant Antoni,51,2156,1302
2024-01-01,2,Eixample,10,Sant Antoni,51,2157,1262
2024-01-01,2,Eixample,10,Sant Antoni,52,2158,1698
2024-01-01,2,Eixample,10,Sant Antoni,52,2159,1940
2024-01-01,2,Eixample,10,Sant Antoni,52,2160,1986
2024-01-01,2,Eixample,10,Sant Antoni,52,2161,1158
2024-01-01,2,Eixample,10,Sant Antoni,52,2162,1409
2024-01-01,2,Eixample,10,Sant Antoni,53,2163,1838
2024-01-01,2,Eixample,10,Sant Antoni,53,2164,1569
2024-01-01,2,Eixample,10,Sant Antoni,53,2165,1685
2024-01-01,2,Eixample,10,Sant Antoni,54,2166,2108
2024-01-01,2,Eixample,10,Sant Antoni,54,2167,2172
2024-01-01,2,Eixample,10,Sant Antoni,54,2168,2258
2024-01-01,2,Eixample,10,Sant Antoni,55,2169,1523
2024-01-01,2,Eixample,10,Sant Antoni,55,2170,1539
2024-01-01,2,Eixample,10,Sant Antoni,55,2171,1624
2024-01-01,2,Eixample,10,Sant Antoni,55,2172,1488
2024-01-01,2,Eixample,10,Sant Antoni,55,2173,1513
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,1716
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,1891
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,1648
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,1536
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,1243
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,1396
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,1659
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,1153
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,1204
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,1887
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3011,1814
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,2082
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3013,1756
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,1761
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,2931
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3016,1237
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3017,1628
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3018,1672
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,1449
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,1236
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,1043
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,1450
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,1776
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,2009
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,1977
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,1022
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,1732
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,2679
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,1299
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,1599
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,2341
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,1795
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,1498
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,1506
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,1525
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,2298
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,2412
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,986
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,2453
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,2319
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,968
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,2528
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,1872
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,1424
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,1372
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,1618
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,1839
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,1118
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,1456
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,1781
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,1355
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,1692
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,1676
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,1858
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,1385
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,2244
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,1653
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,1612
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,936
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,1512
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,1800
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,1263
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,1384
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,1170
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,1641
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,2022
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,1786
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,1340
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,2360
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,1714
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,1184
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,1216
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,1308
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,1391
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,1364
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,1607
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,1814
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,1765
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,1043
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,1399
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,1780
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,1835
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,1578
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,2006
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,1880
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,1388
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,1442
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,1331
2024-01-01,3,Sants-Montjuïc,18,Sants,72,3086,1278
2024-01-01,3,Sants-Montjuïc,18,Sants,72,3087,1467
2024-01-01,3,Sants-Montjuïc,18,Sants,72,3088,1382
2024-01-01,3,Sants-Montjuïc,18,Sants,72,3089,1227
2024-01-01,3,Sants-Montjuïc,18,Sants,72,3090,1020
2024-01-01,3,Sants-Montjuïc,18,Sants,72,3091,1475
2024-01-01,3,Sants-Montjuïc,18,Sants,72,3092,1222
2024-01-01,3,Sants-Montjuïc,18,Sants,72,3093,1451
2024-01-01,3,Sants-Montjuïc,18,Sants,72,3094,1219
2024-01-01,3,Sants-Montjuïc,18,Sants,73,3095,1610
2024-01-01,3,Sants-Montjuïc,18,Sants,73,3096,1587
2024-01-01,3,Sants-Montjuïc,18,Sants,73,3097,1652
2024-01-01,3,Sants-Montjuïc,18,Sants,73,3098,1459
2024-01-01,3,Sants-Montjuïc,18,Sants,73,3099,1045
2024-01-01,3,Sants-Montjuïc,18,Sants,73,3100,1281
2024-01-01,3,Sants-Montjuïc,18,Sants,74,3101,7600
2024-01-01,3,Sants-Montjuïc,18,Sants,74,3102,1387
2024-01-01,3,Sants-Montjuïc,18,Sants,74,3103,1124
2024-01-01,3,Sants-Montjuïc,18,Sants,74,3104,1470
2024-01-01,3,Sants-Montjuïc,18,Sants,75,3105,1226
2024-01-01,3,Sants-Montjuïc,18,Sants,75,3106,1293
2024-01-01,3,Sants-Montjuïc,18,Sants,76,3107,1777
2024-01-01,3,Sants-Montjuïc,18,Sants,76,3108,1613
2024-01-01,3,Sants-Montjuïc,18,Sants,76,3109,1551
2024-01-01,3,Sants-Montjuïc,18,Sants,76,3110,1479
2024-01-01,3,Sants-Montjuïc,18,Sants,76,3111,1269
2024-01-01,3,Sants-Montjuïc,18,Sants,76,3112,1908
2024-01-01,3,Sants-Montjuïc,18,Sants,76,3113,1526
2024-01-01,3,Sants-Montjuïc,18,Sants,76,3114,1465
2024-01-01,4,Les Corts,19,les Corts,77,4001,1268
2024-01-01,4,Les Corts,19,les Corts,77,4002,1921
2024-01-01,4,Les Corts,19,les Corts,77,4003,1057
2024-01-01,4,Les Corts,19,les Corts,77,4004,1018
2024-01-01,4,Les Corts,19,les Corts,77,4005,1217
2024-01-01,4,Les Corts,19,les Corts,77,4006,1155
2024-01-01,4,Les Corts,19,les Corts,77,4007,1062
2024-01-01,4,Les Corts,19,les Corts,77,4008,1019
2024-01-01,4,Les Corts,19,les Corts,77,4009,1454
2024-01-01,4,Les Corts,19,les Corts,78,4010,917
2024-01-01,4,Les Corts,19,les Corts,78,4011,1737
2024-01-01,4,Les Corts,19,les Corts,78,4012,1298
2024-01-01,4,Les Corts,19,les Corts,78,4013,1226
2024-01-01,4,Les Corts,19,les Corts,78,4014,789
2024-01-01,4,Les Corts,19,les Corts,78,4015,1886
2024-01-01,4,Les Corts,19,les Corts,78,4016,1089
2024-01-01,4,Les Corts,19,les Corts,79,4017,1167
2024-01-01,4,Les Corts,19,les Corts,79,4018,1524
2024-01-01,4,Les Corts,19,les Corts,79,4019,1408
2024-01-01,4,Les Corts,19,les Corts,79,4020,1461
2024-01-01,4,Les Corts,19,les Corts,79,4021,1321
2024-01-01,4,Les Corts,19,les Corts,80,4022,1689
2024-01-01,4,Les Corts,19,les Corts,81,4023,1057
2024-01-01,4,Les Corts,19,les Corts,81,4024,1014
2024-01-01,4,Les Corts,19,les Corts,82,4025,1179
2024-01-01,4,Les Corts,19,les Corts,82,4026,1225
2024-01-01,4,Les Corts,19,les Corts,82,4027,1361
2024-01-01,4,Les Corts,19,les Corts,83,4028,1311
2024-01-01,4,Les Corts,19,les Corts,83,4029,1120
2024-01-01,4,Les Corts,19,les Corts,83,4030,1794
2024-01-01,4,Les Corts,19,les Corts,84,4031,2449
2024-01-01,4,Les Corts,19,les Corts,84,4032,1596
2024-01-01,4,Les Corts,19,les Corts,84,4033,1164
2024-01-01,4,Les Corts,19,les Corts,84,4034,1424
2024-01-01,4,Les Corts,19,les Corts,84,4035,1363
2024-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4036,1777
2024-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4037,2207
